asset_id,asset_name_en,asset_name_ko,ticker,exchange,country,asset_type
A_070,United States Oil Fund,USO,USO,NYSEARCA,US,ETF
A_071,United States Brent Oil Fund,BNO,BNO,NYSEARCA,US,ETF
A_503,Energy Select Sector SPDR Fund,XLE,XLE,NYSEARCA,US,ETF
A_608,SPDR S&P Oil & Gas Exploration & Production ETF,XOP,XOP,NYSEARCA,US,ETF
A_609,VanEck Oil Services ETF,OIH,OIH,NYSEARCA,US,ETF
A_610,iShares Global Energy ETF,IXC,IXC,NYSEARCA,US,ETF
A_611,Vanguard Energy ETF,VDE,VDE,NYSEARCA,US,ETF
A_612,Invesco DB Oil Fund,DBO,DBO,NYSEARCA,US,ETF
A_613,KODEX WTI Oil Futures ETF,KODEXWTI원유선물(H),,KRX,KR,ETF
A_614,RISE US S&P Oil & Gas Exploration & Production ETF,RISE미국S&P원유생산기업(합성),,KRX,KR,ETF
